"","lon","lat","ele","time","name","sym","site","cmt","desc","extensions","type","link"
"300",-78.872179,0.169638,NA,"2018-04-28T14:24:57Z","430","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"301",-78.872171,0.169682,NA,"2018-04-28T14:25:29Z","431","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"302",-78.872114,0.169838,NA,"2018-04-28T14:26:12Z","432","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"303",-78.871621,0.170067,NA,"2018-04-28T14:30:10Z","433","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"304",-78.871512,0.170214,NA,"2018-04-28T14:32:04Z","MSPL1822","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"305",-78.871509,0.1702,NA,"2018-04-28T14:41:54Z","MSPL1823","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"306",-78.871293,0.170212,NA,"2018-04-28T14:47:48Z","434","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"307",-78.871153,0.170192,NA,"2018-04-28T14:49:26Z","MSPL2622","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"308",-78.871137,0.170143,NA,"2018-04-28T15:00:45Z","MSPL2623","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"309",-78.871148,0.170154,NA,"2018-04-28T15:02:24Z","435","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"310",-78.871107,0.170141,NA,"2018-04-28T15:02:44Z","436","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"311",-78.870444,0.170449,NA,"2018-04-28T15:10:01Z","MSPL1422","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"312",-78.870453,0.170438,NA,"2018-04-28T15:12:52Z","437","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"313",-78.870451,0.170449,NA,"2018-04-28T15:13:06Z","438","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"314",-78.87045,0.170449,NA,"2018-04-28T15:13:08Z","439","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"315",-78.870355,0.170561,NA,"2018-04-28T15:14:50Z","440","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"316",-78.870344,0.170567,NA,"2018-04-28T15:15:09Z","441","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"317",-78.870342,0.170571,NA,"2018-04-28T15:15:30Z","442","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"318",-78.870286,0.170713,NA,"2018-04-28T15:16:52Z","443","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"319",-78.870104,0.170808,NA,"2018-04-28T15:18:56Z","444","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"320",-78.87006,0.170826,NA,"2018-04-28T15:19:15Z","445","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"321",-78.869954,0.170905,NA,"2018-04-28T15:20:25Z","446","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"322",-78.869885,0.170993,NA,"2018-04-28T15:21:41Z","447","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"323",-78.86984,0.171046,NA,"2018-04-28T15:22:06Z","448","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"324",-78.869721,0.171122,NA,"2018-04-28T15:22:50Z","449","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"325",-78.869684,0.171118,NA,"2018-04-28T15:23:53Z","450","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"326",-78.869674,0.171157,NA,"2018-04-28T15:24:51Z","MSPL1922","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"327",-78.869637,0.1712,NA,"2018-04-28T15:28:02Z","451","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"328",-78.869535,0.171363,NA,"2018-04-28T15:29:28Z","452","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"329",-78.869516,0.171382,NA,"2018-04-28T15:29:44Z","453","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"330",-78.869473,0.171423,NA,"2018-04-28T15:29:57Z","454","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"331",-78.869471,0.171441,NA,"2018-04-28T15:30:00Z","455","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"332",-78.869473,0.171458,NA,"2018-04-28T15:30:17Z","456","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"333",-78.869422,0.171495,NA,"2018-04-28T15:31:00Z","457","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"334",-78.869377,0.17153,NA,"2018-04-28T15:31:28Z","458","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"335",-78.869354,0.171546,NA,"2018-04-28T15:31:52Z","459","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"336",-78.869253,0.171643,NA,"2018-04-28T15:37:45Z","460","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"337",-78.869214,0.171655,NA,"2018-04-28T15:38:15Z","461","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"338",-78.869145,0.171673,NA,"2018-04-28T15:39:04Z","462","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"339",-78.86894,0.171842,NA,"2018-04-28T15:40:49Z","463","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"340",-78.868904,0.171881,NA,"2018-04-28T15:41:07Z","464","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"341",-78.868804,0.171966,NA,"2018-04-28T15:42:47Z","465","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"342",-78.868737,0.172013,NA,"2018-04-28T15:43:31Z","466","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"343",-78.868691,0.172037,NA,"2018-04-28T15:43:55Z","467","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"344",-78.868628,0.172091,NA,"2018-04-28T15:45:07Z","468","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"345",-78.868558,0.1722,NA,"2018-04-28T15:46:28Z","469","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"346",-78.868325,0.172528,NA,"2018-04-28T15:48:41Z","470","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"347",-78.868268,0.172584,NA,"2018-04-28T15:49:08Z","471","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"348",-78.868166,0.172694,NA,"2018-04-28T15:50:08Z","472","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"349",-78.867857,0.172882,NA,"2018-04-28T15:51:29Z","473","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"350",-78.867741,0.173003,NA,"2018-04-28T15:52:40Z","474","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"351",-78.867713,0.173048,NA,"2018-04-28T15:53:03Z","475","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"352",-78.867535,0.17309,NA,"2018-04-28T15:53:43Z","476","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"353",-78.867391,0.17301,NA,"2018-04-28T15:54:29Z","477","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"354",-78.867342,0.172967,NA,"2018-04-28T15:55:01Z","478","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"355",-78.867284,0.172926,NA,"2018-04-28T15:55:59Z","479","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"356",-78.867075,0.172874,NA,"2018-04-28T15:56:48Z","480","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"357",-78.867004,0.17285,NA,"2018-04-28T15:57:11Z","481","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"358",-78.866879,0.172841,NA,"2018-04-28T15:57:52Z","482","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"359",-78.866742,0.172818,NA,"2018-04-28T15:58:34Z","483","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"360",-78.866338,0.172835,NA,"2018-04-28T16:00:02Z","484","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"361",-78.86593,0.172699,NA,"2018-04-28T16:01:45Z","485","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"362",-78.86583,0.17266,NA,"2018-04-28T16:02:15Z","486","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"363",-78.865689,0.172552,NA,"2018-04-28T16:02:56Z","487","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"364",-78.865615,0.172461,NA,"2018-04-28T16:03:17Z","488","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"365",-78.865587,0.172402,NA,"2018-04-28T16:04:01Z","489","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"366",-78.865646,0.172513,NA,"2018-04-28T16:04:32Z","490","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"367",-78.865827,0.172645,NA,"2018-04-28T16:05:06Z","491","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"368",-78.86591,0.172692,NA,"2018-04-28T16:05:25Z","492","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"369",-78.866218,0.172824,NA,"2018-04-28T16:06:06Z","493","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"370",-78.866283,0.172825,NA,"2018-04-28T16:06:25Z","494","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"371",-78.866441,0.172843,NA,"2018-04-28T16:06:39Z","495","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"372",-78.866854,0.172824,NA,"2018-04-28T16:07:20Z","496","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"373",-78.867191,0.172888,NA,"2018-04-28T16:08:08Z","497","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"374",-78.867207,0.172892,NA,"2018-04-28T16:08:25Z","498","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"375",-78.867419,0.173013,NA,"2018-04-28T16:09:18Z","499","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"376",-78.867524,0.173099,NA,"2018-04-28T16:09:38Z","500","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"377",-78.867835,0.172901,NA,"2018-04-28T16:10:43Z","501","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"378",-78.867959,0.172886,NA,"2018-04-28T16:11:00Z","502","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"379",-78.867973,0.172872,NA,"2018-04-28T16:11:01Z","503","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"380",-78.868124,0.172692,NA,"2018-04-28T16:11:39Z","504","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"381",-78.868335,0.17252,NA,"2018-04-28T16:12:17Z","505","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"382",-78.868414,0.172371,NA,"2018-04-28T16:12:54Z","506","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"383",-78.868529,0.172237,NA,"2018-04-28T16:13:22Z","507","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"384",-78.868577,0.172151,NA,"2018-04-28T16:13:45Z","508","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"385",-78.868841,0.171922,NA,"2018-04-28T16:15:21Z","509","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"386",-78.868887,0.171899,NA,"2018-04-28T16:15:38Z","510","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"387",-78.869215,0.171677,NA,"2018-04-28T16:16:53Z","511","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"388",-78.869301,0.171589,NA,"2018-04-28T16:17:18Z","512","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"389",-78.869542,0.171385,NA,"2018-04-28T16:17:54Z","513","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"390",-78.869681,0.171115,NA,"2018-04-28T16:20:44Z","514","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"391",-78.869731,0.171114,NA,"2018-04-28T16:27:07Z","MSPL1923","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"392",-78.871477,0.170103,NA,"2018-04-28T16:44:15Z","515","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"393",-78.872261,0.16939,NA,"2018-04-28T16:58:46Z","MSPL1423","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"394",-78.872305,0.169254,NA,"2018-04-28T17:02:22Z","516","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"395",-78.871813,0.16884,NA,"2018-04-28T17:07:17Z","517","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"396",-78.879571,0.166223,NA,"2018-05-23T13:02:00Z","518","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"397",-78.879571,0.166223,NA,"2018-05-23T13:03:11Z","519","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"398",-78.879571,0.166223,NA,"2018-05-23T13:08:11Z","520","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"399",-78.872383,0.167425,NA,"2018-05-23T13:15:26Z","521","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"400",-78.872323,0.167394,NA,"2018-05-23T13:17:23Z","522","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"401",-78.872301,0.16763,NA,"2018-05-23T13:21:01Z","523","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"402",-78.872295,0.167589,NA,"2018-05-23T13:22:15Z","524","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"403",-78.872218,0.168173,NA,"2018-05-23T13:27:28Z","525","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"404",-78.872231,0.168207,NA,"2018-05-23T13:29:01Z","526","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"405",-78.872268,0.16837,NA,"2018-05-23T13:32:06Z","527","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"406",-78.872208,0.16859,NA,"2018-05-23T13:33:04Z","528","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"407",-78.872194,0.168564,NA,"2018-05-23T13:33:17Z","529","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"408",-78.872155,0.168683,NA,"2018-05-23T13:38:28Z","530","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"409",-78.872137,0.168709,NA,"2018-05-23T13:39:21Z","531","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"410",-78.872104,0.168736,NA,"2018-05-23T13:40:39Z","532","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"411",-78.872068,0.168742,NA,"2018-05-23T13:41:49Z","533","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"412",-78.872225,0.168962,NA,"2018-05-23T13:45:42Z","534","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"413",-78.872252,0.168969,NA,"2018-05-23T13:52:18Z","MSPL2224","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"414",-78.871851,0.169959,NA,"2018-05-23T14:08:26Z","535","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"415",-78.871587,0.170031,NA,"2018-05-23T14:10:03Z","536","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"416",-78.871564,0.170056,NA,"2018-05-23T14:11:04Z","537","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"417",-78.871509,0.170099,NA,"2018-05-23T14:11:48Z","538","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"418",-78.871135,0.170171,NA,"2018-05-23T14:16:01Z","539","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"419",-78.871012,0.170171,NA,"2018-05-23T14:17:58Z","540","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"420",-78.870576,0.170301,NA,"2018-05-23T14:22:14Z","541","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"421",-78.870543,0.170408,NA,"2018-05-23T14:24:29Z","542","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"422",-78.870447,0.170544,NA,"2018-05-23T14:25:43Z","543","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"423",-78.870316,0.170612,NA,"2018-05-23T14:28:51Z","544","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"424",-78.869989,0.170934,NA,"2018-05-23T14:36:21Z","545","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"425",-78.869963,0.170957,NA,"2018-05-23T14:37:03Z","546","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"426",-78.869859,0.171057,NA,"2018-05-23T14:39:25Z","547","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"427",-78.869766,0.171124,NA,"2018-05-23T14:40:12Z","548","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"428",-78.869444,0.171538,NA,"2018-05-23T14:44:08Z","549","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"429",-78.869372,0.171586,NA,"2018-05-23T14:44:54Z","550","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"430",-78.869346,0.171595,NA,"2018-05-23T14:45:52Z","551","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"431",-78.869422,0.171707,NA,"2018-05-23T14:50:11Z","MSPL9224","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"432",-78.869215,0.171625,NA,"2018-05-23T14:57:11Z","552","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"433",-78.869237,0.171619,NA,"2018-05-23T14:57:43Z","MSPL1924","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"434",-78.869245,0.17164,NA,"2018-05-23T15:00:12Z","553","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"435",-78.869243,0.171627,NA,"2018-05-23T15:02:03Z","554","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"436",-78.868902,0.171907,NA,"2018-05-23T15:12:54Z","555","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"437",-78.86881,0.171976,NA,"2018-05-23T15:16:09Z","556","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"438",-78.868798,0.172004,NA,"2018-05-23T15:18:13Z","MSPL1424","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"439",-78.868802,0.171985,NA,"2018-05-23T15:21:44Z","557","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"440",-78.868803,0.171961,NA,"2018-05-23T15:22:22Z","558","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"441",-78.868785,0.171959,NA,"2018-05-23T15:22:34Z","559","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"442",-78.868771,0.171964,NA,"2018-05-23T15:22:56Z","560","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"443",-78.868733,0.172009,NA,"2018-05-23T15:24:57Z","561","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"444",-78.868613,0.17212,NA,"2018-05-23T15:29:10Z","562","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"445",-78.8684,0.172467,NA,"2018-05-23T15:49:41Z","MSPL2624","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"446",-78.868438,0.17245,NA,"2018-05-23T15:36:19Z","563","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"447",-78.868118,0.172724,NA,"2018-05-23T15:40:26Z","564","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"448",-78.867987,0.172867,NA,"2018-05-23T15:44:03Z","565","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"449",-78.867857,0.172913,NA,"2018-05-23T15:45:52Z","566","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"450",-78.867858,0.172896,NA,"2018-05-23T15:49:59Z","MSPL2624REAL","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"451",-78.867705,0.173208,NA,"2018-05-23T16:04:22Z","567","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"452",-78.867398,0.173003,NA,"2018-05-23T16:07:06Z","568","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"453",-78.86681,0.172758,NA,"2018-05-23T16:13:41Z","569","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"454",-78.866758,0.172798,NA,"2018-05-23T16:14:16Z","MSPL1824","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"455",-78.866699,0.172842,NA,"2018-05-23T16:17:52Z","570","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"456",-78.866395,0.172784,NA,"2018-05-23T16:21:30Z","571","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"457",-78.866319,0.172857,NA,"2018-05-23T16:23:49Z","572","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"458",-78.866261,0.172844,NA,"2018-05-23T16:24:49Z","573","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"459",-78.86608,0.172725,NA,"2018-05-23T16:28:01Z","574","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"460",-78.86597,0.172637,NA,"2018-05-23T16:31:00Z","575","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"461",-78.865771,0.172607,NA,"2018-05-23T16:32:39Z","576","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"462",-78.879562,0.166098,NA,"2018-05-23T18:04:41Z","577","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"463",-78.87327,-0.16317,NA,"2017-10-10T23:22:12.542Z","MSPL1906","Flag, Blue","MashpiLaguna",NA,NA,"MSPL1906","Blue Flag",NA
"464",-78.871823,0.166204,NA,"2017-08-22T18:13:03Z","MSPL2607","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"465",-78.869489,0.171435,NA,"2017-08-22T18:22:28Z","MSPL2207","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"466",-78.871866,0.166156,NA,"2017-08-22T18:56:43Z","MPSL1807","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"467",-78.871857,0.166166,NA,"2017-08-22T18:57:31Z","MSPL1907","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"468",-78.879571,0.166223,NA,"2018-05-23T13:02:00Z","518","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"469",-78.879571,0.166223,NA,"2018-05-23T13:03:11Z","519","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"470",-78.879571,0.166223,NA,"2018-05-23T13:08:11Z","520","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"471",-78.872383,0.167425,NA,"2018-05-23T13:15:26Z","521","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"472",-78.872323,0.167394,NA,"2018-05-23T13:17:23Z","522","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"473",-78.872301,0.16763,NA,"2018-05-23T13:21:01Z","523","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"474",-78.872295,0.167589,NA,"2018-05-23T13:22:15Z","524","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"475",-78.872218,0.168173,NA,"2018-05-23T13:27:28Z","525","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"476",-78.872231,0.168207,NA,"2018-05-23T13:29:01Z","526","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"477",-78.872268,0.16837,NA,"2018-05-23T13:32:06Z","527","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"478",-78.872208,0.16859,NA,"2018-05-23T13:33:04Z","528","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"479",-78.872194,0.168564,NA,"2018-05-23T13:33:17Z","529","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"480",-78.872155,0.168683,NA,"2018-05-23T13:38:28Z","530","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"481",-78.872137,0.168709,NA,"2018-05-23T13:39:21Z","531","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"482",-78.872104,0.168736,NA,"2018-05-23T13:40:39Z","532","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"483",-78.872068,0.168742,NA,"2018-05-23T13:41:49Z","533","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
