"","lon","lat","ele","time","name","sym","site","cmt","desc","extensions","type","link"
"484",-78.872225,0.168962,NA,"2018-05-23T13:45:42Z","534","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"485",-78.872252,0.168969,NA,"2018-05-23T13:52:18Z","MSPL2224","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"486",-78.871851,0.169959,NA,"2018-05-23T14:08:26Z","535","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"487",-78.871587,0.170031,NA,"2018-05-23T14:10:03Z","536","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"488",-78.871564,0.170056,NA,"2018-05-23T14:11:04Z","537","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"489",-78.871509,0.170099,NA,"2018-05-23T14:11:48Z","538","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"490",-78.871135,0.170171,NA,"2018-05-23T14:16:01Z","539","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"491",-78.871012,0.170171,NA,"2018-05-23T14:17:58Z","540","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"492",-78.870576,0.170301,NA,"2018-05-23T14:22:14Z","541","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"493",-78.870543,0.170408,NA,"2018-05-23T14:24:29Z","542","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"494",-78.870447,0.170544,NA,"2018-05-23T14:25:43Z","543","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"495",-78.870316,0.170612,NA,"2018-05-23T14:28:51Z","544","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"496",-78.869989,0.170934,NA,"2018-05-23T14:36:21Z","545","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"497",-78.869963,0.170957,NA,"2018-05-23T14:37:03Z","546","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"498",-78.869859,0.171057,NA,"2018-05-23T14:39:25Z","547","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"499",-78.869766,0.171124,NA,"2018-05-23T14:40:12Z","548","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"500",-78.869444,0.171538,NA,"2018-05-23T14:44:08Z","549","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"501",-78.869372,0.171586,NA,"2018-05-23T14:44:54Z","550","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"502",-78.869346,0.171595,NA,"2018-05-23T14:45:52Z","551","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"503",-78.869422,0.171707,NA,"2018-05-23T14:50:11Z","MSPL9224","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"504",-78.869215,0.171625,NA,"2018-05-23T14:57:11Z","552","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"505",-78.869237,0.171619,NA,"2018-05-23T14:57:43Z","MSPL1924","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"506",-78.869245,0.17164,NA,"2018-05-23T15:00:12Z","553","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"507",-78.869243,0.171627,NA,"2018-05-23T15:02:03Z","554","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"508",-78.868902,0.171907,NA,"2018-05-23T15:12:54Z","555","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"509",-78.86881,0.171976,NA,"2018-05-23T15:16:09Z","556","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"510",-78.868798,0.172004,NA,"2018-05-23T15:18:13Z","MSPL1424","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"511",-78.868802,0.171985,NA,"2018-05-23T15:21:44Z","557","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"512",-78.868803,0.171961,NA,"2018-05-23T15:22:22Z","558","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"513",-78.868785,0.171959,NA,"2018-05-23T15:22:34Z","559","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"514",-78.868771,0.171964,NA,"2018-05-23T15:22:56Z","560","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"515",-78.868733,0.172009,NA,"2018-05-23T15:24:57Z","561","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"516",-78.868613,0.17212,NA,"2018-05-23T15:29:10Z","562","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"517",-78.8684,0.172467,NA,"2018-05-23T15:49:41Z","MSPL2624","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"518",-78.868438,0.17245,NA,"2018-05-23T15:36:19Z","563","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"519",-78.868118,0.172724,NA,"2018-05-23T15:40:26Z","564","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"520",-78.867987,0.172867,NA,"2018-05-23T15:44:03Z","565","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"521",-78.867857,0.172913,NA,"2018-05-23T15:45:52Z","566","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"522",-78.867858,0.172896,NA,"2018-05-23T15:49:59Z","MSPL2624REAL","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"523",-78.867705,0.173208,NA,"2018-05-23T16:04:22Z","567","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"524",-78.867398,0.173003,NA,"2018-05-23T16:07:06Z","568","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"525",-78.86681,0.172758,NA,"2018-05-23T16:13:41Z","569","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"526",-78.866758,0.172798,NA,"2018-05-23T16:14:16Z","MSPL1824","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"527",-78.866699,0.172842,NA,"2018-05-23T16:17:52Z","570","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"528",-78.866395,0.172784,NA,"2018-05-23T16:21:30Z","571","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"529",-78.866319,0.172857,NA,"2018-05-23T16:23:49Z","572","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"530",-78.866261,0.172844,NA,"2018-05-23T16:24:49Z","573","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"531",-78.86608,0.172725,NA,"2018-05-23T16:28:01Z","574","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"532",-78.86597,0.172637,NA,"2018-05-23T16:31:00Z","575","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"533",-78.865771,0.172607,NA,"2018-05-23T16:32:39Z","576","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"534",-78.879562,0.166098,NA,"2018-05-23T18:04:41Z","577","Flag, Blue","MashpiLaguna",NA,NA,NA,NA,NA
"535",-78.634945,0.005922,NA,"2018-02-20T12:35:06Z","008","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"536",-78.698726,0.020759,NA,"2018-02-20T12:54:06Z","009","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"537",-78.698749,0.020761,NA,"2018-02-20T12:54:15Z","010","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"538",-78.698988,0.0209,NA,"2018-02-20T12:55:15Z","011","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"539",-78.69913,0.021031,NA,"2018-02-20T12:57:18Z","012","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"540",-78.699345,0.020887,NA,"2018-02-20T12:59:36Z","013","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"541",-78.697778,0.022072,NA,"2018-02-20T13:02:33Z","014","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"542",-78.697171,0.022308,NA,"2018-02-20T13:04:30Z","015","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"543",-78.695906,0.023012,NA,"2018-02-20T13:11:14Z","016","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"544",-78.695872,0.022989,NA,"2018-02-20T13:17:31Z","PUYUD5303","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"545",-78.695857,0.023001,NA,"2018-02-20T13:21:05Z","017","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"546",-78.695849,0.022974,NA,"2018-02-20T13:24:19Z","018","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"547",-78.69588,0.022906,NA,"2018-02-20T13:26:56Z","019","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"548",-78.695939,0.022822,NA,"2018-02-20T13:29:09Z","020","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"549",-78.696123,0.022766,NA,"2018-02-20T13:46:15Z","PUYUD6303","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"550",-78.696119,0.022747,NA,"2018-02-20T13:49:22Z","021","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"551",-78.696116,0.022617,NA,"2018-02-20T13:52:42Z","022","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"552",-78.69614,0.022617,NA,"2018-02-20T13:59:52Z","PUYUD7503","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"553",-78.696195,0.022615,NA,"2018-02-20T14:02:22Z","023","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"554",-78.696374,0.022478,NA,"2018-02-20T14:07:34Z","024","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"555",-78.696709,0.022533,NA,"2018-02-20T14:10:08Z","025","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"556",-78.697188,0.021749,NA,"2018-02-20T14:18:21Z","026","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"557",-78.697305,0.021726,NA,"2018-02-20T14:20:14Z","027","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"558",-78.697311,0.021741,NA,"2018-02-20T14:28:19Z","PUYUD9603","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"559",-78.69733,0.021565,NA,"2018-02-20T14:31:20Z","028","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"560",-78.697247,0.021345,NA,"2018-02-20T14:39:25Z","029","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"561",-78.69723,0.021186,NA,"2018-02-20T14:45:06Z","030","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"562",-78.69724,0.020968,NA,"2018-02-20T14:47:58Z","031","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"563",-78.697252,0.020839,NA,"2018-02-20T14:49:39Z","032","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"564",-78.697209,0.020794,NA,"2018-02-20T14:50:40Z","033","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"565",-78.697174,0.020686,NA,"2018-02-20T14:54:33Z","034","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"566",-78.697156,0.020658,NA,"2018-02-20T14:55:29Z","035","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"567",-78.697193,0.020468,NA,"2018-02-20T14:57:51Z","036","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"568",-78.69713,0.020296,NA,"2018-02-20T15:01:17Z","037","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"569",-78.697214,0.020177,NA,"2018-02-20T15:02:31Z","038","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"570",-78.697115,0.020151,NA,"2018-02-20T15:06:10Z","039","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"571",-78.697582,0.020395,NA,"2018-02-20T15:18:32Z","040","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"572",-78.6974,0.020321,NA,"2018-02-20T15:19:59Z","PUYUD6203","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"573",-78.697306,0.020288,NA,"2018-02-20T15:38:18Z","PUYUD6803","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"574",-78.69731,0.020278,NA,"2018-02-20T15:39:32Z","041","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"575",-78.697512,0.020177,NA,"2018-02-20T16:00:44Z","042","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"576",-78.698148,0.020303,NA,"2018-02-20T16:10:52Z","043","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"577",-78.698262,0.02026,NA,"2018-02-20T16:17:29Z","044","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"578",-78.698262,0.020283,NA,"2018-02-20T16:17:38Z","045","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"579",-78.698308,0.020278,NA,"2018-02-20T16:18:53Z","046","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"580",-78.698428,0.020203,NA,"2018-02-20T16:22:14Z","047","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"581",-78.698533,0.020109,NA,"2018-02-20T16:29:34Z","048","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"582",-78.698539,0.020089,NA,"2018-02-20T16:29:59Z","049","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"583",-78.698472,0.019997,NA,"2018-02-20T16:33:03Z","050","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"584",-78.698632,0.019897,NA,"2018-02-20T16:35:02Z","051","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"585",-78.698487,0.019968,NA,"2018-02-20T16:40:18Z","052","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"586",-78.698488,0.019968,NA,"2018-02-20T16:40:22Z","053","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"587",-78.698543,0.019859,NA,"2018-02-20T16:41:30Z","054","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"588",-78.69851,0.019823,NA,"2018-02-20T16:43:11Z","055","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"589",-78.698558,0.0199,NA,"2018-02-20T16:44:57Z","056","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"590",-78.698636,0.019805,NA,"2018-02-20T16:46:36Z","057","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"591",-78.698611,0.019794,NA,"2018-02-20T16:48:14Z","058","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"592",-78.698477,0.019877,NA,"2018-02-20T16:50:44Z","059","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"593",-78.698595,0.019877,NA,"2018-02-20T16:52:21Z","060","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"594",-78.698633,0.019924,NA,"2018-02-20T16:53:31Z","061","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"595",-78.698947,0.01985,NA,"2018-02-20T16:56:20Z","062","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"596",-78.69929,0.01992,NA,"2018-02-20T17:03:21Z","063","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"597",-78.699256,0.019687,NA,"2018-02-20T17:06:18Z","064","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"598",-78.699419,0.01927,NA,"2018-02-20T17:10:19Z","065","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"599",-78.699431,0.019188,NA,"2018-02-20T17:12:22Z","066","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"600",-78.699422,0.019189,NA,"2018-02-20T17:12:35Z","067","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"601",-78.699513,0.01899,NA,"2018-02-20T17:14:56Z","068","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"602",-78.699484,0.018952,NA,"2018-02-20T17:16:41Z","069","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"603",-78.699467,0.018866,NA,"2018-02-20T17:18:30Z","070","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"604",-78.699431,0.018767,NA,"2018-02-20T17:21:36Z","071","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"605",-78.699414,0.018759,NA,"2018-02-20T17:21:41Z","072","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"606",-78.699454,0.018648,NA,"2018-02-20T17:23:27Z","073","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"607",-78.699721,0.018672,NA,"2018-02-20T17:27:53Z","074","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"608",-78.700046,0.018474,NA,"2018-02-20T17:31:26Z","075","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"609",-78.70007,0.018388,NA,"2018-02-20T17:32:15Z","076","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"610",-78.700071,0.018081,NA,"2018-02-20T17:34:55Z","077","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"611",-78.700301,0.018157,NA,"2018-02-20T17:37:56Z","078","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"612",-78.700458,0.018182,NA,"2018-02-20T17:41:16Z","079","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"613",-78.700678,0.01815,NA,"2018-02-20T17:46:24Z","080","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"614",-78.700894,0.01804,NA,"2018-02-20T17:50:18Z","081","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"615",-78.700972,0.017945,NA,"2018-02-20T17:53:11Z","082","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"616",-78.701014,0.017911,NA,"2018-02-20T17:54:12Z","083","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"617",-78.70113,0.017706,NA,"2018-02-20T17:58:32Z","084","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"618",-78.701197,0.01771,NA,"2018-02-20T18:01:03Z","085","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"619",-78.701214,0.01763,NA,"2018-02-20T18:03:02Z","086","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"620",-78.701278,0.017417,NA,"2018-02-20T18:06:14Z","087","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"621",-78.701421,0.017229,NA,"2018-02-20T18:09:59Z","088","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"622",-78.701424,0.017127,NA,"2018-02-20T18:11:13Z","089","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"623",-78.701439,0.017096,NA,"2018-02-20T18:12:32Z","090","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"624",-78.701468,0.017048,NA,"2018-02-20T18:13:27Z","091","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"625",-78.701569,0.016937,NA,"2018-02-20T18:16:09Z","092","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"626",-78.701643,0.016903,NA,"2018-02-20T18:18:03Z","093","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"627",-78.701949,0.01643,NA,"2018-02-20T18:21:37Z","094","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"628",-78.702223,0.016133,NA,"2018-02-20T18:24:53Z","095","Flag, Blue","Sachatamia_disturbed",NA,NA,NA,NA,NA
"629",-94.799017,38.85555,NA,"2016-10-21T18:09:14Z","001","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"630",-78.878275,0.159903,NA,"2017-07-24T15:12:02Z","MSPC1307","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"631",-78.877156,0.160524,NA,"2017-07-24T15:13:12Z","962","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"632",-78.877171,0.160544,NA,"2017-07-24T15:17:46Z","MSPC1507","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"633",-78.876476,0.161043,NA,"2017-07-24T15:29:13Z","963","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"634",-78.876369,0.161005,NA,"2017-07-24T15:32:49Z","MSPC4007","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"635",-78.87457,0.162318,NA,"2017-07-24T15:47:01Z","MSPC1607","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"636",-78.874573,0.16232,NA,"2017-07-24T15:47:39Z","MSPC1707","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"637",-78.874302,0.163274,NA,"2017-07-24T15:59:00Z","MSPC2007","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"638",-78.758746,-0.029123,NA,"2018-07-26T20:24:20Z","SACH7827","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"639",-78.750269,-0.035252,NA,"2018-07-26T20:34:45Z","SACH8027","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"640",-78.749631,-0.035515,NA,"2018-07-26T21:00:18Z","SACH8727","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"641",-78.749554,-0.035555,NA,"2018-07-26T21:10:39Z","SACH8327","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"642",-78.747774,-0.036759,NA,"2018-07-26T21:34:24Z","SACH8827","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"643",-78.747432,-0.036853,NA,"2018-07-26T21:49:33Z","SACH8627","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"644",-78.874258,0.162728,NA,"2017-09-26T13:45:26Z","MSPC1711","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"645",-78.876841,0.160891,NA,"2017-09-26T14:02:26Z","966","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"646",-78.876833,0.16091,NA,"2017-09-26T14:04:56Z","MSPC4011","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"647",-78.876861,0.160886,NA,"2017-09-26T14:10:13Z","MSPC1511","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"648",-78.877439,0.160174,NA,"2017-09-26T14:19:18Z","MSPC1311","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"649",-78.878057,0.159849,NA,"2017-09-26T14:26:56Z","MSPC1611","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"650",-78.878054,0.159836,NA,"2017-09-26T14:52:19Z","MSPC2011","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"651",-78.755628,-0.029155,NA,"2018-06-28T16:28:40Z","SACH8825","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"652",-78.750126,-0.035351,NA,"2018-06-28T17:02:24Z","SACH8725","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"653",-78.749675,-0.035431,NA,"2018-06-28T17:32:24Z","SACH8625","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"654",-78.751592,-0.035208,NA,"2018-06-28T17:44:55Z","SACH7825","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"655",-78.751816,-0.035459,NA,"2018-06-28T18:03:12Z","SACH8325","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"656",-78.751679,-0.035002,NA,"2018-06-28T18:08:49Z","SACH8025","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"657",-94.799017,38.85555,NA,"2016-10-21T18:09:14Z","001","Flag, Blue","Sachatamia",NA,NA,NA,NA,NA
"658",-78.8430877,0.0528715,NA,"23-SEP-17 8:07:27","UPDC0409","Scenic Area","UnPocoDelChoco","23-SEP-17 8:07:27","23-SEP-17 8:07:27","SymbolAndName",NA,NA
"659",-78.8444765,0.0546607,NA,"17-OCT-17 9:55:55","257","Pin, Green","UnPocoDelChoco","17-OCT-17 9:55:55","17-OCT-17 9:55:55","SymbolAndName",NA,NA
